Rating,Review,Name,Province,Type
1.0,boringfamily only areaoverpricedno bali spiritnever come here againworst area in baliboringfamily only areaoverpricedno bali spiritnever come here againworst area in bali,Nusa Dua Beach,Bali,Alam
5.0,we have been strolling along this beach  times  its very beautiful fine sand very clear water and calm a couple of nice beach resorts too  our next bali holidays will be here somewhere ,Nusa Dua Beach,Bali,Alam
4.0,stayed at novotel nusa dua and visited the death with family of  being  adults and  kids  agefirst time to bali and nusa dua and had to visit the beach to have a look and we werent let down with beautiful views but it is very busy with the large resorts having s of lounges on the beachwasnt for us the foreshore is great for a walk,Nusa Dua Beach,Bali,Alam
5.0,crowdedtoo many tourist but still beautiful landscapes and the locals of course more than friendly,Nusa Dua Beach,Bali,Alam
5.0,nusa dua beach is a splendid location to spend the day it is large and open with no restrictions along the way each hotel along the beach has loungers which are kept away and dont interrupt a pleasant walk the beach is kept clean my the diligent staff of the hotels and is a beautiful place to witness a sunrise,Nusa Dua Beach,Bali,Alam
5.0,a lovely beach with a giant shallow area which stays in even at low tide and warms up to a great temperature for children to play inthe blowhole is right next door but only works closest to high tide,Nusa Dua Beach,Bali,Alam
4.0,amazing quiet private beach away from the hustle and bustle of the city beach great if you wanna have a little private time here,Nusa Dua Beach,Bali,Alam
5.0,in there you can in for free also there many beach when i go there i can go walk until the center of beach because the water is down in there its so hot,Nusa Dua Beach,Bali,Alam
5.0,have been here for a week went to the beach at high tide every afternoon beach is cleaned daily and there is no swell or surf grandchildren all four and under and totally safe would give this beach ,Nusa Dua Beach,Bali,Alam
5.0,highly recommended for your stay and great breath taking visit of bali one of the best holiday spot in indonesia,Nusa Dua Beach,Bali,Alam
5.0,the beach by the st regis hotel was beautiful  a quiet beach perfect for couples on a romantic get away from busy beaches,Nusa Dua Beach,Bali,Alam
4.0,we have spend just over a week in nusa dua staying at the grand hyatt beautiful beach which is well kept outside of the grand hyatt lots of rocks to walk over at low tide nice to swim in was jellyfish season when we were there but swam with no issues beautiful beach to watch sunrises,Nusa Dua Beach,Bali,Alam
4.0,lovely sandy beaches with beautiful warm clear waters could do nice water sports here including jet skiing with lovely views,Nusa Dua Beach,Bali,Alam
4.0,not your busy hectic beach like kutahere you can relax and just watch the world go by mostly accessible by hotels alongvfb the beach but there is a hub of activity during the day past the st regis hotelgreat cafes and onbthe beach massages which are pretty good,Nusa Dua Beach,Bali,Alam
5.0,i liked going to nusa dua beach for  reasons it was quiet no music and the beach wasnt all full of sunbeds we went specifically to novotels beach for thatin the morning the wawes were very powerfull so there was no chance of swimming but after  pm it was okalso there were some seaweeds but there were people gathering it from the beach,Nusa Dua Beach,Bali,Alam
5.0,we found a great driver while catching the free bus from the bali connection back to our resort his name is putu and his whatsapp number is  his brother eddie collected us in a brand new air conditioed car and drove us to the water temple back through ubud for lunch and then across to sanur on our way homecost for the day was most reasonable and about a third of the day rate offered by the resort,Nusa Dua Beach,Bali,Alam
5.0,great sandy beach lots of fun walking in the sea a beach well worth visiting lots of place to sit and relax also to have fun amongst the waves,Nusa Dua Beach,Bali,Alam
5.0,if you love sun you will love nusa dua if you are one of those that love sun but stay in the shade you will love being on the nusa dua beach at the nusa dua beach and resort hotelthe beach is beautiful water clean and employees just perfect you will learn to love them all as we have over the years try here and you will see just how wonderful life can be,Nusa Dua Beach,Bali,Alam
1.0,never saw a nicer beach without waterby am the water is going back so anything what stay is stinking seatrash and come again sometimes in the nightswimming is possible from am to am,Nusa Dua Beach,Bali,Alam
4.0,went here one late afternoon after having a spa at the nearby shopping center it was low tide when we were there so we just stroll along the beach there were some people jogging  cycling there are seating along certain stretch of the beach as well as some big restaurants  a beach club the weather is nice  breezy in late afternoon good for relaxing,Nusa Dua Beach,Bali,Alam
5.0,this was our first visit to nusa dua beach we have been to seminyak in a previous trip so we were so surprised to see that the beach was so beautiful to swim in there are water sports on the beach people playing volleyball and a beautiful atmosphere its a must to visit i had some preconceived ideas that it would be expensive but it really wasnt and in some cases the shopping was cheaper than seminyak would visit again especially with young children and families,Nusa Dua Beach,Bali,Alam
2.0,i had a few swims in nusa dua this year and on a holiday last year while the swimming is good and the snorkelling is amazing lionfish angelfish honeycomb moray eel etc the sea is full of plastic and other rubbish,Nusa Dua Beach,Bali,Alam
3.0,the beach is amazing to look at the water is so blue and clean the beach itself has lovely hot sand beneath your feet the time we went wasnt busy at all which meant we had our own spot to relax on definitely worth a trip to this beach restaurants on the beach sideline but limited amount so more are needed,Nusa Dua Beach,Bali,Alam
4.0,great for runs along the seaside lounging in sun chairs or swimming beautiful beach with a nice boardwalk as well,Nusa Dua Beach,Bali,Alam
5.0,wonderful beach to enjoy overall pretty clean for bali be sure to bring your sun tan lotion nice restaurants near by,Nusa Dua Beach,Bali,Alam
5.0,i loved this place because the atmosphere is very romantic and very quiet with no noise of the city,Nusa Dua Beach,Bali,Alam
5.0,i recently swam at the nusa dua beach adjacent to the grand hyatt resort the combination of a protective reef warmer water and relative absence of under tows made my water experience a memorable one the water  sands are pristine  the gentle on shore breezes were very relaxing and perfect for the sport of kite flying a short walk to the north takes you to the blowhole point where spectacular waves crash onto the rocks  explode high into the air to the delight of the many onlookers there are quite a lot of shade trees along the foreshore if sunbathing is not your thing which incidentally are populated by many cheeky squirrels who demand to be fed despite the practice being warned against by numerous signs in the area to sum up this is a beautiful clean beach which will not disappoint,Nusa Dua Beach,Bali,Alam
