Rating,Review,Name,Province,Type,cleanliness,service,accomodation,facility,crowd
4,the villa is clean with four bedrooms they have first night free breakfast which is a good idea arista the villa manager helping us for any requests or questions she is young local ballines who can speak fluent in english she managed some villas from the same ownerthe room cleaner came every morning to clean up no laundry machine provided but you can asked arista for laundry services it will be done at the next daythe pool is great we love it it has big yard in the middle between bedrooms so spaciousone night we have breaker down and some electrical problem but they fixed and no problem afterthe road is pretty narrow to get in and out but the villa location is perfect easy access to the beach about less than  minutes walking near by lots of restaurantsplease careful for your personal valuable stuffs better to keep your stuffs safe because we dont want to blame anyone if your stuffs are missingwe give four stars for villa frangi,Sanur Beach,Bali,Alam,3,3,3,3,0
4,a much better option than kuta beach sanur still has the stalls and hotels but is much quieter and has a safer feel,Sanur Beach,Bali,Alam,0,0,0,3,3
4,its located in denpasar area relatively easy to access with lots of signboards directing to the beachi heard its a great place to watch the sunrise but i came there in the middle of a hot sunny day not so crowded either albeit the limited parking spacestill its a nice beach to visit enjoy the coastal view and feel the sea breeze,Sanur Beach,Bali,Alam,0,0,3,0,3
4,sanur is a very laid back beach and calm and quietyou can spent the whole day lazying in a sundownerlovely family time you can get ,Sanur Beach,Bali,Alam,0,0,0,0,3
4,beautiful place to walk and stop for drink or food you can rent a chair for sunbathing or a dip in the water many shops for tourist along the way,Sanur Beach,Bali,Alam,0,0,0,3,0
4,long white sandy beaches dotted with fishing boats and boats to lembongan etcthe beach is tracked by a long promenade perfect for a stroll through the various stalls and warungsplastic is a problem the beach gets the brunt of plastic waste which is a shame its not just sanur beaches that suffer its everywhere we also pick up plastic as we go along,Sanur Beach,Bali,Alam,1,0,3,3,0
4,it was a lovely beach  a little windy  but pretty clean and lots of lovely places to eat along the beach and a couple of beach clubs which we used  good value to get a nice big able bed and a pool as the sea isnt ideal to swim in here,Sanur Beach,Bali,Alam,3,0,0,3,0
4,if you want to watch the sun rise in bali sanur is a nice spot a good destination to ease in to your time in bali but nothing to extrenely special its a quieter part of the island compared to kuta or seminyak which makes beach walks and street strolls nice but one does not get the magnificent bali sunsets on this side so that is to be considered,Sanur Beach,Bali,Alam,0,0,0,0,3
4,sanur is cozy and a nice place for family or oldies nice beachwalk with a lot of restaurants the beach is a lot better then the one i kuta but for us sanur went boring after  days so we moved to kutawe are in the early s but not old enough for staying in sanurwe have been in bali for  weeks now and in  days we will go home to thailandthis is our first trip to bali and also the last bali is way to crowded the traffic is ridicciolus even compared to bangkok really crazy and the beaches aint nothing compared to thailand not nice at allthe taxidrivers horn at every tourist they see all desperate for customers the streets are so narrow but the drive  cars and  motorbikes and driving very dangerous where they can they also drives on the sidewalk so you really have to look up when out walkingbalinese people are very friendly i have to give them that even if its enoying whit all yes boss come in and look boss from the shops and restaurants they are very polite and friendly its a nice people but also very stupid in how they drive and their desperate hunt for customer is just to muchit is way to much people on this island and i wouldnt recomend anyone to go there taxi drivers try to scam you and so will the police  of the restaurants put  tax and  service charge on the bill something i really hateno bali is just a big tourist trap we thought we could go exploring the island and look around but thats not really possible coz of the traffic it took  hours to drive  km from sanur to ubud and regarding to the locals that is standard here we rented a car and tried to look around but its the same wherever you go here  km is one hour and often m is  min with car in the city so to come out and to the hotel is a trip in it self a bit faster with motorbike but crazy dangerouswhat i heard lombok is a lot nicer so maybe whe will go there in the future but bali again no way,Sanur Beach,Bali,Alam,0,0,1,3,1
4,as apposed to kuta beach sanur is very quiet and extremely clean they seem to have more pride than the other side of the island surrounded by great hotels and many different prices and the best selection of eating places in south bali and not rediculous prices,Sanur Beach,Bali,Alam,3,0,0,3,3
4,stayed at fairmont sanur beach so took advantage if early morning run to catch the sun rise some areas area but run down but bars and foot outlets are plentiful not a good beach for swimming near the fairmont  head further north,Sanur Beach,Bali,Alam,0,0,0,3,0
4,best thing about this beach is the very long walkway running along the entire length suitable for walking jogging and slow cyclingplenty of water sports available as in wind surfing snorkelling kite surfing etcnumerous upmarket places to eat drink and mid range as well and down to cheap warungsswimming is just ok but is safe as entirely inside the natural rock breakwater accom ranges from the upmarket maya hotel down to guest house set back from the beaches good shopping plenty of taxis bikes to rent and a department store hardys plenty of convenience stores and wine and beer shops,Sanur Beach,Bali,Alam,0,0,3,3,0
4,away from the chaos of the tourist strips in bali like kuta  seminyak much quieter a clean beach lined in part with some good restaurants a much nicer pace and offers some good shopping although only marginally cheaper than in australia some good eating places like soul in a bowl  soul on the beach both excellent for breakfastbrunchsuitable for all,Sanur Beach,Bali,Alam,3,0,0,3,3
4,sanur has a very long eastfacing beach with a long well treed and picturesque beach promenade which provides very enjoyable strolling some of the walk is busy passing numerous warungs resorts and restaurants some of it runs past villas and private gardens the beach has yellow sand and is usually kept clean the water is calm protected by a nearby reef,Sanur Beach,Bali,Alam,3,0,0,3,0
5,its segara beach sanur beautiful sunrise no wave perfect time to social distancing we can swim and sun bathing while enjoy the beautiful mount agung,Sanur Beach,Bali,Alam,0,0,0,3,0
